timestamp_us,opcode,latency_us,bytes_sent,bytes_recv,cache
1762970910044486,READ,0,0,0,hit
1762970910044530,READ,0,0,0,hit
1762970910044573,READ,0,0,0,hit
1762970910044616,READ,0,0,0,hit
1762970910044660,READ,0,0,0,hit
1762970910044703,READ,0,0,0,hit
1762970910044746,READ,0,0,0,hit
1762970910044789,READ,0,0,0,hit
1762970910044834,READ,0,0,0,hit
1762970910044877,READ,0,0,0,hit
1762970910044922,READ,0,0,0,hit
1762970910044966,READ,0,0,0,hit
1762970910045011,READ,0,0,0,hit
1762970910045054,READ,0,0,0,hit
1762970910045098,READ,0,0,0,hit
1762970910045147,READ,0,0,0,hit
1762970910045190,READ,0,0,0,hit
1762970910045236,READ,0,0,0,hit
1762970910045276,READ,0,0,0,hit
1762970910045319,READ,0,0,0,hit
1762970910045359,READ,0,0,0,hit
1762970910045400,READ,0,0,0,hit
1762970910045440,READ,0,0,0,hit
1762970910045482,READ,0,0,0,hit
1762970910045521,READ,0,0,0,hit
1762970910045563,READ,0,0,0,hit
1762970910045604,READ,0,0,0,hit
1762970910045646,READ,0,0,0,hit
1762970910045686,READ,0,0,0,hit
1762970910045727,READ,0,0,0,hit
1762970910045804,READ,0,0,0,hit
1762970910045850,READ,0,0,0,hit
1762970910045894,READ,0,0,0,hit
1762970910045941,READ,0,0,0,hit
1762970910045981,READ,0,0,0,hit
1762970910046023,READ,0,0,0,hit
1762970910046063,READ,0,0,0,hit
1762970910046104,READ,0,0,0,hit
1762970910046147,READ,0,0,0,hit
1762970910046188,READ,0,0,0,hit
1762970910046228,READ,0,0,0,hit
1762970910046269,READ,0,0,0,hit
1762970910046310,READ,0,0,0,hit
1762970910046351,READ,0,0,0,hit
1762970910046392,READ,0,0,0,hit
1762970910046433,READ,0,0,0,hit
1762970910046473,READ,0,0,0,hit
1762970910046514,READ,0,0,0,hit
1762970910046556,READ,0,0,0,hit
1762970910046597,READ,0,0,0,hit
1762970910046637,READ,0,0,0,hit
1762970910046691,READ,0,0,0,hit
1762970910046735,READ,0,0,0,hit
1762970910046776,READ,0,0,0,hit
1762970910046818,READ,0,0,0,hit
1762970910046861,READ,0,0,0,hit
1762970910046902,READ,0,0,0,hit
1762970910046943,READ,0,0,0,hit
1762970910046988,READ,0,0,0,hit
1762970910047029,READ,0,0,0,hit
1762970910047072,READ,0,0,0,hit
1762970910047119,READ,0,0,0,hit
1762970910047167,READ,0,0,0,hit
1762970910047215,READ,0,0,0,hit
1762970910047262,READ,0,0,0,hit
1762970910047309,READ,0,0,0,hit
1762970910047354,READ,0,0,0,hit
1762970910047401,READ,0,0,0,hit
1762970910047446,READ,0,0,0,hit
1762970910047501,READ,0,0,0,hit
1762970910047546,READ,0,0,0,hit
1762970910047593,READ,0,0,0,hit
1762970910047639,READ,0,0,0,hit
1762970910047686,READ,0,0,0,hit
1762970910047731,READ,0,0,0,hit
1762970910047783,READ,0,0,0,hit
1762970910047833,READ,0,0,0,hit
1762970910047878,READ,0,0,0,hit
1762970910047924,READ,0,0,0,hit
1762970910047969,READ,0,0,0,hit
1762970910048015,READ,0,0,0,hit
1762970910048060,READ,0,0,0,hit
1762970910048106,READ,0,0,0,hit
1762970910048152,READ,0,0,0,hit
1762970910048198,READ,0,0,0,hit
1762970910048243,READ,0,0,0,hit
1762970910048293,READ,0,0,0,hit
1762970910048342,READ,0,0,0,hit
1762970910048390,READ,0,0,0,hit
1762970910048438,READ,0,0,0,hit
1762970910048486,READ,0,0,0,hit
1762970910048534,READ,0,0,0,hit
1762970910048582,READ,0,0,0,hit
1762970910048629,READ,0,0,0,hit
1762970910048682,READ,0,0,0,hit
1762970910048727,READ,0,0,0,hit
1762970910048776,READ,0,0,0,hit
1762970910048826,READ,0,0,0,hit
1762970910048872,READ,0,0,0,hit
1762970910048917,READ,0,0,0,hit
1762970910048967,READ,0,0,0,hit
1762970910049013,READ,0,0,0,hit
1762970910049059,READ,0,0,0,hit
1762970910049106,READ,0,0,0,hit
1762970910049151,READ,0,0,0,hit
1762970910049197,READ,0,0,0,hit
1762970910049241,READ,0,0,0,hit
1762970910049291,READ,0,0,0,hit
1762970910049338,READ,0,0,0,hit
1762970910049387,READ,0,0,0,hit
1762970910049435,READ,0,0,0,hit
1762970910049484,READ,0,0,0,hit
1762970910049532,READ,0,0,0,hit
1762970910049581,READ,0,0,0,hit
1762970910049628,READ,0,0,0,hit
1762970910049674,READ,0,0,0,hit
1762970910049719,READ,0,0,0,hit
1762970910049765,READ,0,0,0,hit
1762970910049810,READ,0,0,0,hit
1762970910049856,READ,0,0,0,hit
1762970910049902,READ,0,0,0,hit
1762970910049948,READ,0,0,0,hit
1762970910050004,READ,0,0,0,hit
1762970910050051,READ,0,0,0,hit
1762970910050098,READ,0,0,0,hit
1762970910050626,GETATTR,146337,23,152,none
1762970910050724,READ,0,0,0,hit
1762970910050782,READ,0,0,0,hit
1762970910050827,READ,0,0,0,hit
1762970910050870,READ,0,0,0,hit
1762970910050911,READ,0,0,0,hit
1762970910050953,READ,0,0,0,hit
1762970910051009,READ,0,0,0,hit
1762970910051058,READ,0,0,0,hit
1762970910051109,READ,0,0,0,hit
1762970910051154,READ,0,0,0,hit
1762970910051201,READ,0,0,0,hit
1762970910051246,READ,0,0,0,hit
1762970910051287,READ,0,0,0,hit
1762970910051329,READ,0,0,0,hit
1762970910051369,READ,0,0,0,hit
1762970910051410,READ,0,0,0,hit
1762970910051451,READ,0,0,0,hit
1762970910051492,READ,0,0,0,hit
1762970910051532,READ,0,0,0,hit
1762970910051573,READ,0,0,0,hit
1762970910051614,READ,0,0,0,hit
1762970910051655,READ,0,0,0,hit
1762970910051699,READ,0,0,0,hit
1762970910051740,READ,0,0,0,hit
1762970910051781,READ,0,0,0,hit
1762970910051823,READ,0,0,0,hit
1762970910051863,READ,0,0,0,hit
1762970910051903,READ,0,0,0,hit
1762970910051943,READ,0,0,0,hit
1762970910051983,READ,0,0,0,hit
1762970910052024,READ,0,0,0,hit
1762970910052064,READ,0,0,0,hit
1762970910052140,READ,0,0,0,hit
1762970910052340,READ,0,0,0,hit
1762970910052445,READ,0,0,0,hit
1762970910052532,READ,0,0,0,hit
1762970910052712,READ,0,0,0,hit
1762970910052808,READ,0,0,0,hit
1762970910052901,READ,0,0,0,hit
1762970910052975,READ,0,0,0,hit
1762970910053047,READ,0,0,0,hit
1762970910053117,READ,0,0,0,hit
1762970910053181,READ,0,0,0,hit
1762970910053251,READ,0,0,0,hit
1762970910053314,READ,0,0,0,hit
1762970910053399,READ,0,0,0,hit
1762970910053468,READ,0,0,0,hit
1762970910053542,READ,0,0,0,hit
1762970910053612,READ,0,0,0,hit
1762970910053676,READ,0,0,0,hit
1762970910053739,READ,0,0,0,hit
1762970910053808,READ,0,0,0,hit
1762970910053877,READ,0,0,0,hit
1762970910053949,READ,0,0,0,hit
1762970910054018,READ,0,0,0,hit
1762970910054088,READ,0,0,0,hit
1762970910054150,READ,0,0,0,hit
1762970910054215,READ,0,0,0,hit
1762970910054286,READ,0,0,0,hit
1762970910054356,READ,0,0,0,hit
1762970910054420,READ,0,0,0,hit
1762970910054493,READ,0,0,0,hit
1762970910054565,READ,0,0,0,hit
1762970910054635,READ,0,0,0,hit
1762970910054704,READ,0,0,0,hit
1762970910054773,READ,0,0,0,hit
1762970910054842,READ,0,0,0,hit
1762970910054911,READ,0,0,0,hit
1762970910054981,READ,0,0,0,hit
1762970910055051,READ,0,0,0,hit
1762970910055122,READ,0,0,0,hit
1762970910055184,READ,0,0,0,hit
1762970910055254,READ,0,0,0,hit
1762970910055324,READ,0,0,0,hit
1762970910055395,READ,0,0,0,hit
1762970910055465,READ,0,0,0,hit
1762970910055535,READ,0,0,0,hit
1762970910055607,READ,0,0,0,hit
1762970910055677,READ,0,0,0,hit
1762970910055739,READ,0,0,0,hit
1762970910055803,READ,0,0,0,hit
1762970910055867,READ,0,0,0,hit
1762970910055931,READ,0,0,0,hit
1762970910055995,READ,0,0,0,hit
1762970910056065,READ,0,0,0,hit
1762970910056135,READ,0,0,0,hit
1762970910056204,READ,0,0,0,hit
1762970910056267,READ,0,0,0,hit
1762970910056338,READ,0,0,0,hit
1762970910056405,READ,0,0,0,hit
1762970910056475,READ,0,0,0,hit
1762970910056537,READ,0,0,0,hit
1762970910056601,READ,0,0,0,hit
1762970910056716,READ,0,0,0,hit
1762970910056797,READ,0,0,0,hit
1762970910056842,READ,0,0,0,hit
1762970910056884,READ,0,0,0,hit
1762970910056924,READ,0,0,0,hit
1762970910056967,READ,0,0,0,hit
1762970910057008,READ,0,0,0,hit
1762970910057049,READ,0,0,0,hit
1762970910057090,READ,0,0,0,hit
1762970910057131,READ,0,0,0,hit
1762970910057171,READ,0,0,0,hit
1762970910057213,READ,0,0,0,hit
1762970910057254,READ,0,0,0,hit
1762970910057294,READ,0,0,0,hit
1762970910057427,READ,0,0,0,hit
1762970910057515,READ,0,0,0,hit
1762970910057607,READ,0,0,0,hit
1762970910057694,READ,0,0,0,hit
1762970910057778,READ,0,0,0,hit
1762970910057865,READ,0,0,0,hit
1762970910057951,READ,0,0,0,hit
1762970910058036,READ,0,0,0,hit
1762970910058123,READ,0,0,0,hit
1762970910058209,READ,0,0,0,hit
1762970910058295,READ,0,0,0,hit
1762970910058380,READ,0,0,0,hit
1762970910058465,READ,0,0,0,hit
1762970910058552,READ,0,0,0,hit
1762970910058637,READ,0,0,0,hit
1762970910058724,READ,0,0,0,hit
1762970910058809,READ,0,0,0,hit
1762970910058894,READ,0,0,0,hit
1762970910058980,READ,0,0,0,hit
1762970910059066,READ,0,0,0,hit
1762970910059150,READ,0,0,0,hit
1762970910059237,READ,0,0,0,hit
1762970910059321,READ,0,0,0,hit
1762970910059406,READ,0,0,0,hit
1762970910059490,READ,0,0,0,hit
1762970910059576,READ,0,0,0,hit
1762970910059662,READ,0,0,0,hit
1762970910059747,READ,0,0,0,hit
1762970910059832,READ,0,0,0,hit
1762970910059920,READ,0,0,0,hit
1762970910060008,READ,0,0,0,hit
1762970910060105,READ,0,0,0,hit
1762970910060188,READ,0,0,0,hit
1762970910060273,READ,0,0,0,hit
1762970910060357,READ,0,0,0,hit
1762970910060440,READ,0,0,0,hit
1762970910060517,READ,0,0,0,hit
1762970910060593,READ,0,0,0,hit
1762970910060671,READ,0,0,0,hit
1762970910060748,READ,0,0,0,hit
1762970910060838,READ,0,0,0,hit
1762970910060913,READ,0,0,0,hit
1762970910060988,READ,0,0,0,hit
1762970910061064,READ,0,0,0,hit
1762970910061137,READ,0,0,0,hit
1762970910061213,READ,0,0,0,hit
1762970910061287,READ,0,0,0,hit
1762970910061361,READ,0,0,0,hit
1762970910061435,READ,0,0,0,hit
1762970910061563,READ,0,0,0,hit
1762970910061736,READ,0,0,0,hit
1762970910061826,READ,0,0,0,hit
1762970910061914,READ,0,0,0,hit
1762970910062154,READ,0,0,0,hit
1762970910062249,READ,0,0,0,hit
1762970910062341,READ,0,0,0,hit
1762970910062430,READ,0,0,0,hit
1762970910062518,READ,0,0,0,hit
1762970910062609,READ,0,0,0,hit
1762970910062701,READ,0,0,0,hit
1762970910062791,READ,0,0,0,hit
1762970910062881,READ,0,0,0,hit
1762970910062969,READ,0,0,0,hit
1762970910063056,READ,0,0,0,hit
1762970910063144,READ,0,0,0,hit
1762970910063231,READ,0,0,0,hit
1762970910063319,READ,0,0,0,hit
1762970910063443,READ,0,0,0,hit
1762970910063533,READ,0,0,0,hit
1762970910063625,READ,0,0,0,hit
1762970910063714,READ,0,0,0,hit
1762970910063806,READ,0,0,0,hit
1762970910063897,READ,0,0,0,hit
1762970910063987,READ,0,0,0,hit
1762970910064077,READ,0,0,0,hit
1762970910064168,READ,0,0,0,hit
1762970910064322,READ,0,0,0,hit
1762970910064501,READ,0,0,0,hit
1762970910064615,READ,0,0,0,hit
1762970910064720,READ,0,0,0,hit
1762970910064826,READ,0,0,0,hit
1762970910064929,READ,0,0,0,hit
1762970910065033,READ,0,0,0,hit
1762970910065138,READ,0,0,0,hit
1762970910065242,READ,0,0,0,hit
1762970910065344,READ,0,0,0,hit
1762970910065447,READ,0,0,0,hit
1762970910065550,READ,0,0,0,hit
1762970910065653,READ,0,0,0,hit
1762970910065754,READ,0,0,0,hit
1762970910065859,READ,0,0,0,hit
1762970910065961,READ,0,0,0,hit
1762970910066063,READ,0,0,0,hit
1762970910066165,READ,0,0,0,hit
1762970910066268,READ,0,0,0,hit
1762970910066371,READ,0,0,0,hit
1762970910066475,READ,0,0,0,hit
1762970910066577,READ,0,0,0,hit
1762970910066690,READ,0,0,0,hit
1762970910066800,READ,0,0,0,hit
1762970910066905,READ,0,0,0,hit
1762970910067008,READ,0,0,0,hit
1762970910067111,READ,0,0,0,hit
1762970910067215,READ,0,0,0,hit
1762970910067318,READ,0,0,0,hit
1762970910067422,READ,0,0,0,hit
1762970910067525,READ,0,0,0,hit
1762970910067628,READ,0,0,0,hit
1762970910067731,READ,0,0,0,hit
1762970910067834,READ,0,0,0,hit
1762970910067937,READ,0,0,0,hit
1762970910068040,READ,0,0,0,hit
1762970910068142,READ,0,0,0,hit
1762970910068245,READ,0,0,0,hit
1762970910068348,READ,0,0,0,hit
1762970910068451,READ,0,0,0,hit
1762970910068554,READ,0,0,0,hit
1762970910068656,READ,0,0,0,hit
1762970910068758,READ,0,0,0,hit
1762970910068861,READ,0,0,0,hit
1762970910068964,READ,0,0,0,hit
1762970910069068,READ,0,0,0,hit
1762970910069170,READ,0,0,0,hit
1762970910069274,READ,0,0,0,hit
1762970910069376,READ,0,0,0,hit
1762970910069479,READ,0,0,0,hit
1762970910069581,READ,0,0,0,hit
1762970910069684,READ,0,0,0,hit
1762970910069786,READ,0,0,0,hit
1762970910069889,READ,0,0,0,hit
1762970910069990,READ,0,0,0,hit
1762970910070145,READ,0,0,0,hit
1762970910070247,READ,0,0,0,hit
1762970910070350,READ,0,0,0,hit
1762970910070453,READ,0,0,0,hit
1762970910070555,READ,0,0,0,hit
1762970910070656,READ,0,0,0,hit
1762970910070758,READ,0,0,0,hit
1762970910070859,READ,0,0,0,hit
1762970910070961,READ,0,0,0,hit
1762970910071064,READ,0,0,0,hit
1762970910071167,READ,0,0,0,hit
1762970910071268,READ,0,0,0,hit
1762970910071370,READ,0,0,0,hit
1762970910071474,READ,0,0,0,hit
1762970910071576,READ,0,0,0,hit
1762970910071678,READ,0,0,0,hit
1762970910071780,READ,0,0,0,hit
1762970910071882,READ,0,0,0,hit
1762970910072516,READ,0,0,0,hit
1762970910072641,READ,0,0,0,hit
1762970910072730,READ,0,0,0,hit
1762970910072818,READ,0,0,0,hit
1762970910072906,READ,0,0,0,hit
1762970910072993,READ,0,0,0,hit
1762970910073081,READ,0,0,0,hit
1762970910073169,READ,0,0,0,hit
1762970910073257,READ,0,0,0,hit
1762970910073383,READ,0,0,0,hit
1762970910073471,READ,0,0,0,hit
1762970910073526,READ,0,0,0,hit
1762970910073575,READ,0,0,0,hit
1762970910073625,READ,0,0,0,hit
1762970910073675,READ,0,0,0,hit
1762970910073724,READ,0,0,0,hit
1762970910073775,READ,0,0,0,hit
1762970910073824,READ,0,0,0,hit
1762970910073873,READ,0,0,0,hit
1762970910073922,READ,0,0,0,hit
1762970910073972,READ,0,0,0,hit
1762970910074020,READ,0,0,0,hit
1762970910074070,READ,0,0,0,hit
1762970910074118,READ,0,0,0,hit
1762970910074168,READ,0,0,0,hit
1762970910074216,READ,0,0,0,hit
1762970910074264,READ,0,0,0,hit
1762970910074314,READ,0,0,0,hit
1762970910074363,READ,0,0,0,hit
1762970910074413,READ,0,0,0,hit
1762970910074461,READ,0,0,0,hit
1762970910074511,READ,0,0,0,hit
1762970910074604,READ,0,0,0,hit
1762970910074653,READ,0,0,0,hit
1762970910074703,READ,0,0,0,hit
1762970910074753,READ,0,0,0,hit
1762970910074802,READ,0,0,0,hit
1762970910074850,READ,0,0,0,hit
1762970910074899,READ,0,0,0,hit
1762970910074949,READ,0,0,0,hit
1762970910074998,READ,0,0,0,hit
1762970910075046,READ,0,0,0,hit
1762970910075095,READ,0,0,0,hit
1762970910075145,READ,0,0,0,hit
1762970910075194,READ,0,0,0,hit
1762970910075242,READ,0,0,0,hit
1762970910075290,READ,0,0,0,hit
1762970910075340,READ,0,0,0,hit
1762970910075389,READ,0,0,0,hit
1762970910075438,READ,0,0,0,hit
1762970910075487,READ,0,0,0,hit
1762970910075539,READ,0,0,0,hit
1762970910075588,READ,0,0,0,hit
1762970910075637,READ,0,0,0,hit
1762970910075685,READ,0,0,0,hit
1762970910075732,READ,0,0,0,hit
1762970910075782,READ,0,0,0,hit
1762970910075832,READ,0,0,0,hit
1762970910075880,READ,0,0,0,hit
1762970910075930,READ,0,0,0,hit
1762970910075979,READ,0,0,0,hit
1762970910076027,READ,0,0,0,hit
1762970910076075,READ,0,0,0,hit
1762970910076124,READ,0,0,0,hit
1762970910076174,READ,0,0,0,hit
1762970910076223,READ,0,0,0,hit
1762970910076272,READ,0,0,0,hit
1762970910076322,READ,0,0,0,hit
1762970910076370,READ,0,0,0,hit
1762970910076421,READ,0,0,0,hit
1762970910076469,READ,0,0,0,hit
1762970910076519,READ,0,0,0,hit
1762970910076567,READ,0,0,0,hit
1762970910076614,READ,0,0,0,hit
1762970910076669,READ,0,0,0,hit
1762970910076819,READ,0,0,0,hit
1762970910076907,READ,0,0,0,hit
1762970910076979,READ,0,0,0,hit
1762970910077046,READ,0,0,0,hit
1762970910077135,READ,0,0,0,hit
1762970910077204,READ,0,0,0,hit
1762970910077275,READ,0,0,0,hit
1762970910077342,READ,0,0,0,hit
1762970910077409,READ,0,0,0,hit
1762970910077481,READ,0,0,0,hit
1762970910077547,READ,0,0,0,hit
1762970910077613,READ,0,0,0,hit
1762970910077685,READ,0,0,0,hit
1762970910077760,READ,0,0,0,hit
1762970910077825,READ,0,0,0,hit
1762970910077891,READ,0,0,0,hit
1762970910077956,READ,0,0,0,hit
1762970910078022,READ,0,0,0,hit
1762970910078088,READ,0,0,0,hit
1762970910078160,READ,0,0,0,hit
1762970910078228,READ,0,0,0,hit
1762970910078296,READ,0,0,0,hit
1762970910078363,READ,0,0,0,hit
1762970910078430,READ,0,0,0,hit
1762970910078496,READ,0,0,0,hit
1762970910078563,READ,0,0,0,hit
1762970910078629,READ,0,0,0,hit
1762970910078694,READ,0,0,0,hit
1762970910078761,READ,0,0,0,hit
1762970910078826,READ,0,0,0,hit
1762970910078891,READ,0,0,0,hit
1762970910078956,READ,0,0,0,hit
1762970910079038,READ,0,0,0,hit
1762970910079107,READ,0,0,0,hit
1762970910079173,READ,0,0,0,hit
1762970910079239,READ,0,0,0,hit
1762970910079305,READ,0,0,0,hit
1762970910079370,READ,0,0,0,hit
1762970910079439,READ,0,0,0,hit
1762970910079505,READ,0,0,0,hit
1762970910079571,READ,0,0,0,hit
1762970910079643,READ,0,0,0,hit
1762970910079712,READ,0,0,0,hit
1762970910079778,READ,0,0,0,hit
1762970910079845,READ,0,0,0,hit
1762970910079916,READ,0,0,0,hit
1762970910079987,READ,0,0,0,hit
1762970910080119,READ,0,0,0,hit
1762970910080173,READ,0,0,0,hit
1762970910080224,READ,0,0,0,hit
1762970910080275,READ,0,0,0,hit
1762970910080325,READ,0,0,0,hit
1762970910080378,READ,0,0,0,hit
1762970910080422,READ,0,0,0,hit
1762970910080471,READ,0,0,0,hit
1762970910080520,READ,0,0,0,hit
1762970910080568,READ,0,0,0,hit
1762970910080618,READ,0,0,0,hit
1762970910080668,READ,0,0,0,hit
1762970910080718,READ,0,0,0,hit
1762970910080765,READ,0,0,0,hit
1762970910080817,READ,0,0,0,hit
1762970910080868,READ,0,0,0,hit
1762970910080920,READ,0,0,0,hit
1762970910080973,READ,0,0,0,hit
1762970910081025,READ,0,0,0,hit
1762970910081073,READ,0,0,0,hit
1762970910081123,READ,0,0,0,hit
1762970910081173,READ,0,0,0,hit
1762970910081222,READ,0,0,0,hit
1762970910081271,READ,0,0,0,hit
1762970910081319,READ,0,0,0,hit
1762970910081369,READ,0,0,0,hit
1762970910081419,READ,0,0,0,hit
1762970910081469,READ,0,0,0,hit
1762970910081515,READ,0,0,0,hit
1762970910081570,READ,0,0,0,hit
1762970910081623,READ,0,0,0,hit
1762970910081674,READ,0,0,0,hit
1762970910081721,READ,0,0,0,hit
1762970910081770,READ,0,0,0,hit
1762970910081824,READ,0,0,0,hit
1762970910081878,READ,0,0,0,hit
1762970910081931,READ,0,0,0,hit
1762970910081981,READ,0,0,0,hit
1762970910082070,READ,0,0,0,hit
1762970910082120,READ,0,0,0,hit
1762970910082171,READ,0,0,0,hit
1762970910082221,READ,0,0,0,hit
1762970910082271,READ,0,0,0,hit
1762970910082319,READ,0,0,0,hit
1762970910082371,READ,0,0,0,hit
1762970910082425,READ,0,0,0,hit
1762970910082476,READ,0,0,0,hit
1762970910082528,READ,0,0,0,hit
1762970910082579,READ,0,0,0,hit
1762970910082629,READ,0,0,0,hit
1762970910082678,READ,0,0,0,hit
1762970910082728,READ,0,0,0,hit
1762970910082775,READ,0,0,0,hit
1762970910082825,READ,0,0,0,hit
1762970910082876,READ,0,0,0,hit
1762970910082926,READ,0,0,0,hit
1762970910082977,READ,0,0,0,hit
1762970910083026,READ,0,0,0,hit
1762970910083073,READ,0,0,0,hit
1762970910083121,READ,0,0,0,hit
1762970910083170,READ,0,0,0,hit
1762970910083219,READ,0,0,0,hit
1762970910083269,READ,0,0,0,hit
1762970910083318,READ,0,0,0,hit
1762970910083378,READ,0,0,0,hit
1762970910083429,READ,0,0,0,hit
1762970910083479,READ,0,0,0,hit
1762970910083529,READ,0,0,0,hit
1762970910083580,READ,0,0,0,hit
1762970910083630,READ,0,0,0,hit
1762970910083678,READ,0,0,0,hit
1762970910083730,READ,0,0,0,hit
1762970910083783,READ,0,0,0,hit
1762970910083835,READ,0,0,0,hit
1762970910083887,READ,0,0,0,hit
1762970910083938,READ,0,0,0,hit
1762970910083989,READ,0,0,0,hit
1762970910084038,READ,0,0,0,hit
1762970910084088,READ,0,0,0,hit
1762970910084136,READ,0,0,0,hit
1762970910084184,READ,0,0,0,hit
1762970910084233,READ,0,0,0,hit
1762970910084282,READ,0,0,0,hit
1762970910084331,READ,0,0,0,hit
1762970910084380,READ,0,0,0,hit
1762970910084428,READ,0,0,0,hit
1762970910084476,READ,0,0,0,hit
1762970910084526,READ,0,0,0,hit
1762970910084576,READ,0,0,0,hit
1762970910084626,READ,0,0,0,hit
1762970910084677,READ,0,0,0,hit
1762970910084725,READ,0,0,0,hit
1762970910084775,READ,0,0,0,hit
1762970910084825,READ,0,0,0,hit
1762970910084874,READ,0,0,0,hit
1762970910084925,READ,0,0,0,hit
1762970910084972,READ,0,0,0,hit
1762970910085024,READ,0,0,0,hit
1762970910085076,READ,0,0,0,hit
1762970910085126,READ,0,0,0,hit
1762970910085179,READ,0,0,0,hit
1762970910085231,READ,0,0,0,hit
1762970910085283,READ,0,0,0,hit
1762970910085335,READ,0,0,0,hit
1762970910085388,READ,0,0,0,hit
1762970910085440,READ,0,0,0,hit
1762970910085490,READ,0,0,0,hit
1762970910085543,READ,0,0,0,hit
1762970910085594,READ,0,0,0,hit
1762970910085646,READ,0,0,0,hit
1762970910085700,READ,0,0,0,hit
1762970910085751,READ,0,0,0,hit
1762970910085804,READ,0,0,0,hit
1762970910085857,READ,0,0,0,hit
1762970910085910,READ,0,0,0,hit
1762970910085962,READ,0,0,0,hit
1762970910086014,READ,0,0,0,hit
1762970910086067,READ,0,0,0,hit
1762970910086118,READ,0,0,0,hit
1762970910086170,READ,0,0,0,hit
1762970910086221,READ,0,0,0,hit
1762970910086274,READ,0,0,0,hit
1762970910086327,READ,0,0,0,hit
1762970910086377,READ,0,0,0,hit
1762970910086432,READ,0,0,0,hit
1762970910086482,READ,0,0,0,hit
1762970910086534,READ,0,0,0,hit
1762970910086583,READ,0,0,0,hit
1762970910086632,READ,0,0,0,hit
1762970910086706,READ,0,0,0,hit
1762970910086757,READ,0,0,0,hit
1762970910086807,READ,0,0,0,hit
1762970910086859,READ,0,0,0,hit
1762970910086908,READ,0,0,0,hit
1762970910087371,READ,0,0,0,hit
1762970910087431,READ,0,0,0,hit
1762970910087482,READ,0,0,0,hit
1762970910087533,READ,0,0,0,hit
1762970910087581,READ,0,0,0,hit
1762970910087629,READ,0,0,0,hit
1762970910087676,READ,0,0,0,hit
1762970910087723,READ,0,0,0,hit
1762970910087770,READ,0,0,0,hit
1762970910087816,READ,0,0,0,hit
1762970910087863,READ,0,0,0,hit
1762970910087909,READ,0,0,0,hit
1762970910087955,READ,0,0,0,hit
1762970910088002,READ,0,0,0,hit
1762970910088048,READ,0,0,0,hit
1762970910088095,READ,0,0,0,hit
1762970910088141,READ,0,0,0,hit
1762970910088188,READ,0,0,0,hit
1762970910088233,READ,0,0,0,hit
1762970910088280,READ,0,0,0,hit
1762970910088326,READ,0,0,0,hit
1762970910088372,READ,0,0,0,hit
1762970910088419,READ,0,0,0,hit
1762970910088465,READ,0,0,0,hit
1762970910088511,READ,0,0,0,hit
1762970910088556,READ,0,0,0,hit
1762970910088599,READ,0,0,0,hit
1762970910088645,READ,0,0,0,hit
1762970910088698,READ,0,0,0,hit
1762970910088746,READ,0,0,0,hit
1762970910088793,READ,0,0,0,hit
1762970910088839,READ,0,0,0,hit
1762970910088920,READ,0,0,0,hit
